Fecha,Total,"Al Sector
 Privado y Otros",Al Tesoro Nacional,Adelantos Transitorios,Transferencia de Utilidades ,Resto,Pases,LELIQ,Redescuentos y Adelantos,"Intereses, Primas y Remun. Ctas. Ctes.",LEBAC y NOBAC,Rescate de Cuasimonedas,Otros,"Billetes y Monedas en Poder del Público
(1)","Billetes y Monedas en Entidades
(2)","Cheques Cancelatorios
(3)","Base Monetaria	Cuenta 
Corriente 
en el BCRA 
(4)","Base Monetaria más cuasimonedas        
Cuasimonedas Total
(5) = (1+2+3+4)","Base Monetaria más cuasimonedas        
Cuasimonedas
(6)","Base Monetaria más cuasimonedas	Total 
(7) = (5+6)","Billetes y Monedas en Poder del Público
(8)","Billetes y Monedas en Entidades
(9)","Cheques Cancelatorios
(10)","Cuenta Corriente 
en el BCRA
(11)",Saldo diario total,"Cuasimonedas
(13)","Total 
(14) = (12+13)"
28-Sep-18,"-27,356",0,0,0,0,119,"-28,934","-6,778",0,"1,327",0,0,"6,910","4,002","-4,426",0,"-26,932","-27,356",0,"-27,356","651,926","101,395",0,"496,336","1,249,657",0,"1,249,657"
1-Oct-18,"36,550",0,0,0,0,109,"33,119","-1,339",0,934,0,0,"3,727","3,664","-3,290",0,"36,176","36,550",0,"36,550","655,590","98,105",0,"532,512","1,286,207",0,"1,286,207"
2-Oct-18,"-47,027",0,0,0,0,79,506,"-41,291",0,127,0,0,"-6,448","1,976","-1,913",0,"-47,090","-47,027",0,"-47,027","657,566","96,192",0,"485,422","1,239,180",0,"1,239,180"
3-Oct-18,"8,566",0,0,0,0,-5,"-2,174","13,894",0,"1,404",0,0,"-4,553",581,-524,0,"8,509","8,566",0,"8,566","658,147","95,668",0,"493,931","1,247,746",0,"1,247,746"
4-Oct-18,"9,826",0,0,0,0,180,497,"8,459",0,"1,206",0,0,-516,"3,857","-3,803",0,"9,771","9,826",0,"9,826","662,004","91,865",1,"503,702","1,257,572",0,"1,257,572"
5-Oct-18,"22,664",0,0,0,0,170,"1,203","18,029",0,"1,517",0,0,"1,745","4,765","-4,982",0,"22,882","22,664",0,"22,664","666,769","86,883",0,"526,584","1,280,236",0,"1,280,236"
8-Oct-18,"-12,637",0,0,0,0,-192,634,"-11,523",-23,907,0,0,"-2,439","3,579","-2,977",0,"-13,240","-12,637",0,"-12,637","670,348","83,906",0,"513,345","1,267,599",0,"1,267,599"
9-Oct-18,"-9,733",0,0,0,0,-216,"-1,293","-7,162",0,695,0,0,"-1,757","-4,749","4,622",0,"-9,606","-9,733",0,"-9,733","665,599","88,528",0,"503,739","1,257,866",0,"1,257,866"
10-Oct-18,"2,058",0,0,0,0,115,-398,"1,745",0,"1,478",0,0,-883,"-3,767","3,460",0,"2,364","2,058",0,"2,058","661,832","91,988",1,"506,103","1,259,924",0,"1,259,924"
11-Oct-18,"-1,365",0,-382,0,0,-252,437,"-1,121",0,"1,348",0,0,"-1,395","-4,011","3,569",0,-923,"-1,365",0,"-1,365","657,821","95,557",0,"505,181","1,258,559",0,"1,258,559"
12-Oct-18,"-18,117",0,"-19,604",0,0,-96,379,"1,481",0,"1,454",0,0,"-1,731","-3,890","2,983",0,"-17,209","-18,117",0,"-18,117","653,931","98,540",0,"487,971","1,240,442",0,"1,240,442"
16-Oct-18,"8,923",0,"-2,546",0,0,93,301,"10,647",0,"2,144",0,0,"-1,716","-4,059","1,608",0,"11,374","8,923",0,"8,923","649,872","100,148",0,"499,345","1,249,365",0,"1,249,365"
17-Oct-18,"69,081",0,"-4,888",0,0,-364,"-3,090","-76,212",0,"1,477","156,238",0,"-4,080","-6,437","5,318",0,"70,199","69,081",0,"69,081","643,435","105,466",0,"569,545","1,318,446",0,"1,318,446"
18-Oct-18,"-60,098",0,"-10,017",0,0,-168,"1,236","-52,799",0,"1,364",0,0,286,"-2,574","1,126",0,"-58,650","-60,098",0,"-60,098","640,861","106,592",0,"510,895","1,258,348",0,"1,258,348"
19-Oct-18,"-35,689",0,0,0,0,950,"-6,263","-31,878",0,"1,410",0,0,92,-877,"-1,264",0,"-33,548","-35,689",0,"-35,689","639,984","105,328",0,"477,347","1,222,659",0,"1,222,659"
22-Oct-18,"-4,439",0,0,0,0,48,"8,552","-12,242",0,39,0,0,-837,"-3,099","1,629",0,"-2,969","-4,439",0,"-4,439","636,885","106,957",0,"474,378","1,218,220",0,"1,218,220"
23-Oct-18,"11,435",0,0,0,0,"-10,780",339,"20,884",0,"1,806",0,0,-814,"-4,109","2,813",0,"12,731","11,435",0,"11,435","632,776","109,770",0,"487,109","1,229,655",0,"1,229,655"
24-Oct-18,"38,342",0,0,0,0,"9,863",54,"25,537",0,"2,544",0,0,343,"-1,200",208,0,"39,333","38,342",0,"38,342","631,576","109,978",0,"526,443","1,267,997",0,"1,267,997"
25-Oct-18,"-3,170",0,0,0,0,"1,097","-3,334","-3,482",0,"2,092",0,0,458,-71,-520,0,"-2,578","-3,170",0,"-3,170","631,505","109,458",0,"523,864","1,264,827",0,"1,264,827"
26-Oct-18,"10,775",0,0,0,0,36,"-1,556","10,430",0,"1,875",0,0,-11,449,-837,0,"11,163","10,775",0,"10,775","631,954","108,621",0,"535,027","1,275,602",0,"1,275,602"
29-Oct-18,"-26,728",0,0,0,0,-236,853,"-26,602",0,192,0,0,-934,"-1,001",83,0,"-25,810","-26,728",0,"-26,728","630,953","108,704",0,"509,217","1,248,874",0,"1,248,874"
30-Oct-18,"-16,407",0,0,0,0,229,"-19,434","1,645",0,"1,505",0,0,-351,"-3,341","2,966",0,"-16,032","-16,407",0,"-16,407","627,612","111,670",0,"493,185","1,232,467",0,"1,232,467"
31-Oct-18,"-77,385",0,0,0,0,96,"-83,045","4,470",0,"2,198",0,0,"-1,104",807,-999,0,"-77,192","-77,385",0,"-77,385","628,419","110,671",0,"415,992","1,155,082",0,"1,155,082"
1-Nov-18,"88,965",0,0,0,0,-242,"105,837","-17,717",0,"2,260",0,0,"-1,174","4,072","-3,836",0,"88,729","88,965",0,"88,965","632,491","106,835",0,"504,721","1,244,047",0,"1,244,047"
2-Nov-18,"-12,484",0,0,0,0,341,180,"-14,228",0,"1,699",0,0,-477,"4,930","-4,198",0,"-13,216","-12,484",0,"-12,484","637,421","102,637",0,"491,505","1,231,563",0,"1,231,563"
5-Nov-18,"-56,489",0,0,0,0,-802,-149,"-55,987",0,526,0,0,-77,"6,690","-4,893",0,"-58,287","-56,489",0,"-56,489","644,111","97,744",0,"433,219","1,175,074",0,"1,175,074"
7-Nov-18,"99,655",0,0,0,0,40,721,"95,265",0,"3,645",0,0,-16,-774,482,0,"99,947","99,655",0,"99,655","643,337","98,226",0,"533,166","1,274,729",0,"1,274,729"
8-Nov-18,295,0,0,0,0,692,604,"-2,883",0,"2,263",0,0,-381,"1,909","-1,398",0,-216,295,0,295,"645,246","96,828",0,"532,950","1,275,024",0,"1,275,024"
9-Nov-18,-399,0,0,0,0,-190,"-1,326",55,-19,"1,807",0,0,-727,"1,856","-2,776",0,521,-399,0,-399,"647,102","94,052",0,"533,471","1,274,625",0,"1,274,625"
12-Nov-18,"-27,382",0,0,0,0,228,"-13,117","-15,560",0,"1,247",0,0,-179,"-2,817","1,693",0,"-26,259","-27,382",0,"-27,382","644,285","95,745",0,"507,213","1,247,243",0,"1,247,243"
13-Nov-18,"-58,307",0,0,0,0,-131,"14,105","-72,388",0,20,0,0,86,"-6,286","5,199",0,"-57,220","-58,307",0,"-58,307","637,999","100,944",0,"449,993","1,188,936",0,"1,188,936"
14-Nov-18,"-7,662",0,0,0,0,-193,"-2,279","-7,331",0,"2,134",0,0,6,"-2,653","1,069",0,"-6,078","-7,662",0,"-7,662","635,346","102,013",0,"443,915","1,181,274",0,"1,181,274"
15-Nov-18,"-5,618",0,0,0,0,137,"-1,124","-6,698",0,"2,246",0,0,-178,"-1,487",785,0,"-4,916","-5,618",0,"-5,618","633,859","102,798",0,"438,999","1,175,656",0,"1,175,656"
16-Nov-18,"10,248",0,0,0,0,-240,"1,024","7,467",0,"1,760",0,0,237,"-1,590",437,0,"11,402","10,248",0,"10,248","632,269","103,235",0,"450,400","1,185,904",0,"1,185,904"
20-Nov-18,"18,427",0,0,0,0,132,"-1,317","18,163",0,"1,594",0,0,-145,"-4,158","2,425",0,"20,159","18,427",0,"18,427","628,111","105,660",0,"470,560","1,204,331",0,"1,204,331"
21-Nov-18,"92,130",0,0,0,0,300,"-1,053","-24,396",0,"1,034","122,234",0,"-5,990","-4,450","3,741",0,"92,840","92,130",0,"92,130","623,661","109,401",0,"563,399","1,296,461",0,"1,296,461"
22-Nov-18,"18,991",0,0,0,0,"-11,512",-593,"28,316",0,"2,395",0,0,385,"-1,224",892,0,"19,322","18,991",0,"18,991","622,437","110,293",0,"582,722","1,315,452",0,"1,315,452"
23-Nov-18,"68,766",0,0,0,0,"11,852","2,354","48,450",0,"2,485",0,0,"3,625",-826,687,0,"68,905","68,766",0,"68,766","621,611","110,980",0,"651,627","1,384,218",0,"1,384,218"
26-Nov-18,-702,0,0,0,0,19,"-1,659","-2,747",0,"2,220",0,0,"1,465","-1,558",571,0,285,-702,0,-702,"620,053","111,551",0,"651,912","1,383,516",0,"1,383,516"
27-Nov-18,"-42,654",0,0,0,0,-38,"1,274","-45,993",0,"1,102",0,0,"1,000","-1,988","2,213",0,"-42,880","-42,654",0,"-42,654","618,065","113,764",0,"609,032","1,340,861",0,"1,340,861"
28-Nov-18,"-23,429",0,0,0,0,183,"-2,315","-21,678",0,"1,151",0,0,-770,"2,956",-615,0,"-25,770","-23,429",0,"-23,429","621,021","113,149",0,"583,263","1,317,432",0,"1,317,432"
29-Nov-18,"-78,541",0,0,0,0,68,"-36,583","-42,638",0,"1,709",0,0,"-1,097","7,463","-7,181",0,"-78,823","-78,541",0,"-78,541","628,483","105,968",0,"504,439","1,238,891",0,"1,238,891"
3-Dec-18,"7,206",0,0,0,0,"-1,210","31,258","-25,787",0,"2,388",0,0,557,"8,901","-6,700",0,"5,005","7,206",0,"7,206","637,385","99,268",0,"509,445","1,246,097",0,"1,246,097"
4-Dec-18,"-26,309",0,0,0,0,68,"1,294","-28,974",0,"1,795",0,0,-492,"2,138",618,0,"-29,065","-26,309",0,"-26,309","639,522","99,886",0,"480,380","1,219,788",0,"1,219,788"
5-Dec-18,"-26,062",0,0,0,0,-127,"7,912","-36,836",0,"1,866",0,0,"1,124","5,635","-1,002",0,"-30,695","-26,062",0,"-26,062","645,157","98,884",0,"449,685","1,193,726",0,"1,193,726"
6-Dec-18,"12,123",0,0,"-1,100",0,41,-648,"11,026",0,"1,589",0,0,"1,214","7,316",-420,0,"5,228","12,123",0,"12,123","652,473","98,464",0,"454,912","1,205,849",0,"1,205,849"
7-Dec-18,"30,132",0,0,0,0,-304,"-2,027","28,714",0,"2,487",0,0,"1,262","7,511",470,0,"22,151","30,132",0,"30,132","659,984","98,934",0,"477,063","1,235,981",0,"1,235,981"
10-Dec-18,"42,330",0,0,0,0,333,"1,638","38,103",-18,"1,842",0,0,433,"8,434","-3,231",0,"37,127","42,330",0,"42,330","668,418","95,703",0,"514,190","1,278,311",0,"1,278,311"
11-Dec-18,"24,735",0,0,0,0,-319,542,"22,178",0,"1,863",0,0,471,-975,"4,620",0,"21,090","24,735",0,"24,735","667,443","100,323",0,"535,280","1,303,046",0,"1,303,046"
12-Dec-18,"22,901",0,0,0,0,188,-810,"20,512",0,"1,986","1,186",0,-160,779,984,0,"21,138","22,901",0,"22,901","668,222","101,307",0,"556,418","1,325,947",0,"1,325,947"
13-Dec-18,"29,167",0,0,"1,100",0,88,"-1,086","27,593",0,"1,217",0,0,254,"3,841","1,168",0,"24,158","29,167",0,"29,167","672,063","102,475",0,"580,576","1,355,114",0,"1,355,114"
14-Dec-18,"36,629",0,0,0,0,106,14,"34,231",0,"1,795",0,0,483,"4,240","1,267",0,"31,122","36,629",0,"36,629","676,303","103,742",0,"611,698","1,391,743",0,"1,391,743"
17-Dec-18,"4,320",0,0,0,0,22,"1,661","1,522",0,"1,378",0,0,-263,"7,798","1,021",0,"-4,499","4,320",0,"4,320","684,101","104,763",0,"607,199","1,396,063",0,"1,396,063"
18-Dec-18,"-18,835",0,0,0,0,-217,387,"-20,710",0,"1,582",0,0,124,"4,420","2,893",0,"-26,149","-18,835",0,"-18,835","688,521","107,656",0,"581,051","1,377,228",0,"1,377,228"
19-Dec-18,"18,962",0,0,0,0,41,"-1,470","-49,862",0,"1,755","68,618",0,-121,"7,887",-173,0,"11,248","18,962",0,"18,962","696,408","107,483",0,"592,299","1,396,190",0,"1,396,190"
20-Dec-18,"-8,276",0,0,0,0,270,229,"-9,744",0,910,0,0,59,"12,878","1,456",0,"-22,609","-8,276",0,"-8,276","709,286","108,939",0,"569,689","1,387,914",0,"1,387,914"
21-Dec-18,"8,269",0,0,0,0,-47,-946,"7,911",0,"1,406",0,0,-54,"14,907","-2,651",0,"-3,987","8,269",0,"8,269","724,193","106,288",0,"565,702","1,396,183",0,"1,396,183"
26-Dec-18,"-1,495",0,0,0,0,77,"-3,655",747,0,"1,763",0,0,-427,"6,770","4,071",0,"-12,336","-1,495",0,"-1,495","730,963","110,359",0,"553,366","1,394,688",0,"1,394,688"
27-Dec-18,"-11,612",0,0,0,0,"-5,308","3,894","-12,608",0,"2,359",0,0,52,"1,543","10,077",0,"-23,232","-11,612",0,"-11,612","732,506","120,436",0,"530,134","1,383,076",0,"1,383,076"
28-Dec-18,"25,901",0,"43,699",0,0,776,"-12,129","-8,720",0,"3,000",0,0,-725,"8,191","-1,597",0,"19,308","25,901",0,"25,901","740,697","118,839",0,"549,441","1,408,977",0,"1,408,977"
2-Jan-19,"-23,881",0,0,0,0,"-2,025","15,322","-39,381",0,"2,010",0,0,193,-948,"1,412",0,"-24,346","-23,881",0,"-23,881","739,749","120,251",0,"525,096","1,385,096",0,"1,385,096"
3-Jan-19,"-30,961",0,0,0,0,70,538,"-33,845",0,"2,452",0,0,-176,"-2,578","2,123",0,"-30,506","-30,961",0,"-30,961","737,171","122,374",0,"494,590","1,354,135",0,"1,354,135"
4-Jan-19,"-8,564",0,0,0,0,80,211,"-10,276",0,"1,729",0,0,-309,362,-828,0,"-8,098","-8,564",0,"-8,564","737,533","121,546",0,"486,492","1,345,571",0,"1,345,571"
7-Jan-19,"-11,870",0,0,0,0,"5,348","-1,949","-18,172",0,"3,099",0,0,-197,"3,571","-4,734",0,"-10,707","-11,870",0,"-11,870","741,104","116,812",0,"475,785","1,333,701",0,"1,333,701"
8-Jan-19,"9,066",0,0,0,0,-824,"2,728","4,295",0,"3,810",0,0,-943,"-2,658","1,461",0,"10,262","9,066",0,"9,066","738,446","118,273",0,"486,048","1,342,767",0,"1,342,767"
9-Jan-19,"-23,604",0,0,0,0,-101,259,"-24,605",-6,"1,469",0,0,-622,"-2,921",814,0,"-21,496","-23,604",0,"-23,604","735,525","119,087",0,"464,551","1,319,163",0,"1,319,163"
10-Jan-19,"2,333",746,0,0,0,766,-199,10,0,"1,706",0,0,-697,"-2,081",-418,0,"4,832","2,333",0,"2,333","733,444","118,669",0,"469,383","1,321,496",0,"1,321,496"
11-Jan-19,"-9,053","1,484",0,0,0,"-1,274",120,"-10,502",0,"1,459",0,0,-340,"-3,592",889,0,"-6,350","-9,053",0,"-9,053","729,852","119,558",0,"463,033","1,312,443",0,"1,312,443"
14-Jan-19,"25,177","1,857",0,0,0,577,41,"20,874",0,"2,161",0,0,-333,"-4,008",774,0,"28,412","25,177",0,"25,177","725,844","120,332",0,"491,444","1,337,620",0,"1,337,620"
15-Jan-19,"3,316","1,852",0,0,0,445,-596,-488,0,"2,355",0,0,-251,"-6,640","2,682",0,"7,273","3,316",0,"3,316","719,204","123,014",0,"498,718","1,340,936",0,"1,340,936"
16-Jan-19,"-6,195","1,124",0,0,0,-658,305,"-8,734",0,"1,732",0,0,35,"-4,576",787,0,"-2,406","-6,195",0,"-6,195","714,628","123,801",1,"496,311","1,334,741",0,"1,334,741"
17-Jan-19,"6,154",0,0,0,0,550,251,"3,435",0,"1,678",0,0,239,"-3,429","-1,330",0,"10,913","6,154",0,"6,154","711,199","122,471",0,"507,225","1,340,895",0,"1,340,895"
18-Jan-19,"-26,505",0,0,0,0,289,"-6,464","-21,755",0,"1,547",0,0,-122,"-2,322","-2,024",0,"-22,159","-26,505",0,"-26,505","708,877","120,447",0,"485,066","1,314,390",0,"1,314,390"
21-Jan-19,"10,336",0,0,0,0,279,"6,314","1,748",0,"1,910",0,0,85,"-1,780","-2,907",0,"15,023","10,336",0,"10,336","707,097","117,540",0,"500,089","1,324,726",0,"1,324,726"
22-Jan-19,"17,683","1,880",0,0,0,-3,220,"13,176",0,"2,313",0,0,98,"-4,735",832,0,"21,586","17,683",0,"17,683","702,362","118,372",0,"521,675","1,342,409",0,"1,342,409"
23-Jan-19,"11,591","1,876",0,0,0,-25,-418,"8,259",0,"1,791",0,0,108,"-3,397",-822,0,"15,810","11,591",0,"11,591","698,965","117,550",0,"537,485","1,354,000",0,"1,354,000"
24-Jan-19,"9,169","1,878",0,0,0,-67,-12,"5,944",0,"1,608",0,0,-182,-456,"-2,742",0,"12,367","9,169",0,"9,169","698,509","114,808",0,"549,852","1,363,169",0,"1,363,169"
25-Jan-19,"4,150","1,860",0,0,0,-1,"-12,577","13,184",0,"1,764",0,0,-79,-568,"-2,234",0,"6,952","4,150",0,"4,150","697,941","112,574",0,"556,804","1,367,319",0,"1,367,319"
28-Jan-19,-495,"1,856",0,0,0,239,"-34,371","29,957",0,"1,894",0,0,-70,"-1,320",-273,0,"1,098",-495,0,-495,"696,621","112,301",0,"557,902","1,366,824",0,"1,366,824"
29-Jan-19,"22,555","1,857",0,0,0,-70,"-29,720","47,726",0,"2,199",0,0,563,"-2,357",893,0,"24,018","22,555",0,"22,555","694,264","113,194",0,"581,921","1,389,379",0,"1,389,379"
30-Jan-19,"-8,177",752,0,0,0,191,"-6,430","-4,286",0,"1,773",0,0,-177,344,"-1,478",0,"-7,042","-8,177",0,"-8,177","694,608","111,716",0,"574,878","1,381,202",0,"1,381,202"
31-Jan-19,"-28,397","1,854",0,0,0,210,"-28,516","-3,247",0,"1,623",0,0,-322,"1,537",-751,0,"-29,183","-28,397",0,"-28,397","696,145","110,965",0,"545,695","1,352,805",0,"1,352,805"
1-Feb-19,"88,653","1,865",0,0,0,-44,"105,383","-20,930",0,"1,727",0,0,651,"4,874","-3,144",0,"86,923","88,653",0,"88,653","701,019","107,821",0,"632,618","1,441,458",0,"1,441,458"
4-Feb-19,"-32,799","2,799",0,0,0,-369,"2,533","-39,742",0,"1,521",0,0,458,"5,970","-4,194",0,"-34,575","-32,799",0,"-32,799","706,989","103,627",0,"598,043","1,408,659",0,"1,408,659"
5-Feb-19,"-26,373","2,788",0,0,0,56,"3,713","-34,826",0,"1,588",0,0,307,-465,"1,096",0,"-27,004","-26,373",0,"-26,373","706,524","104,723",0,"571,039","1,382,286",0,"1,382,286"
6-Feb-19,"-11,378","2,806",0,0,0,62,"-1,277","-15,043",0,"1,667",0,0,407,"2,567","-1,071",0,"-12,873","-11,378",0,"-11,378","709,091","103,652",0,"558,165","1,370,908",0,"1,370,908"
7-Feb-19,"-31,595",946,0,0,0,-14,887,"-34,851",0,"1,480",0,0,-41,"2,899","-2,008",0,"-32,486","-31,595",0,"-31,595","711,990","101,644",0,"525,679","1,339,313",0,"1,339,313"
8-Feb-19,"-11,629",947,0,0,0,260,354,"-15,066",-4,"1,693",0,0,186,"2,491","-1,481",0,"-12,639","-11,629",0,"-11,629","714,481","100,163",0,"513,040","1,327,684",0,"1,327,684"
11-Feb-19,"-11,261",0,0,0,0,96,"-2,963","-10,123",0,"1,755",0,0,-27,"-1,249",959,0,"-10,972","-11,261",0,"-11,261","713,232","101,122",0,"502,069","1,316,423",0,"1,316,423"
12-Feb-19,-871,"2,835",0,0,0,-149,-354,"-5,155",0,"1,761",0,0,192,"-6,581","4,885",0,825,-871,0,-871,"706,651","106,007",0,"502,894","1,315,552",0,"1,315,552"
13-Feb-19,"-22,558",685,0,0,0,-93,244,"-24,951",0,"1,627",0,0,-71,"-4,916","2,520",0,"-20,162","-22,558",0,"-22,558","701,735","108,527",0,"482,732","1,292,994",0,"1,292,994"
14-Feb-19,916,0,0,0,0,-19,-526,-123,0,"1,630",0,0,-47,"-2,566",183,0,"3,298",916,0,916,"699,169","108,710",0,"486,031","1,293,910",0,"1,293,910"
15-Feb-19,"3,822",0,0,0,0,-214,"2,589",-71,0,"1,631",0,0,-113,"-2,484",420,0,"5,886","3,822",0,"3,822","696,685","109,130",0,"491,917","1,297,732",0,"1,297,732"
18-Feb-19,"2,914",0,0,0,0,201,"1,428",-30,0,"1,636",0,0,-321,"-2,633",-33,0,"5,579","2,914",0,"2,914","694,052","109,097",0,"497,497","1,300,646",0,"1,300,646"
19-Feb-19,"11,519",0,0,0,0,328,-91,"9,920",0,"1,603",0,0,-240,"-5,110","2,696",0,"13,933","11,519",0,"11,519","688,942","111,793",0,"511,430","1,312,165",0,"1,312,165"
20-Feb-19,"-11,236",0,0,0,0,-70,-122,"-12,473",0,"1,673",0,0,-244,"-2,856",417,0,"-8,797","-11,236",0,"-11,236","686,086","112,210",0,"502,633","1,300,929",0,"1,300,929"
21-Feb-19,"-2,118",0,0,0,0,22,286,"-3,667",0,"1,504",0,0,-264,"-1,157",-753,0,-208,"-2,118",0,"-2,118","684,929","111,457",0,"502,425","1,298,811",0,"1,298,811"
22-Feb-19,"16,303",0,0,0,0,"-4,083","-1,526","18,319",0,"1,555",0,0,"2,037","1,125","-2,938",0,"18,116","16,303",0,"16,303","686,054","108,519",0,"520,541","1,315,114",0,"1,315,114"
25-Feb-19,"35,982",0,0,0,0,"1,697","1,253","30,341",0,"1,606",0,0,"1,085","-1,270",458,0,"36,794","35,982",0,"35,982","684,784","108,977",0,"557,335","1,351,096",0,"1,351,096"
26-Feb-19,"22,431",0,0,0,0,25,-359,"20,428",0,"1,523",0,0,814,"-1,795","4,217",0,"20,009","22,431",0,"22,431","682,989","113,194",0,"577,344","1,373,527",0,"1,373,527"
27-Feb-19,"30,627",0,0,0,0,-18,444,"28,053",0,"1,860",0,0,288,"1,551","3,346",0,"25,730","30,627",0,"30,627","684,540","116,540",0,"603,074","1,404,154",0,"1,404,154"
28-Feb-19,"-1,073",0,0,0,0,185,"-33,917","31,101",0,"1,713",0,0,-155,"4,877",152,0,"-6,102","-1,073",0,"-1,073","689,417","116,692",0,"596,972","1,403,081",0,"1,403,081"
1-Mar-19,511,0,0,0,0,16,"30,948","-31,892",0,"1,603",0,0,-164,"6,911",-837,0,"-5,563",511,0,511,"696,328","115,855",0,"591,409","1,403,592",0,"1,403,592"
6-Mar-19,"-36,698",0,0,0,0,-62,"2,092","-40,543",0,"1,958",0,0,-143,"9,158","-5,581",0,"-40,275","-36,698",0,"-36,698","705,486","110,274",0,"551,134","1,366,894",0,"1,366,894"
7-Mar-19,"-61,204",0,0,0,0,-36,-24,"-62,928",0,"1,952",0,0,-169,153,"1,876",0,"-63,234","-61,204",0,"-61,204","705,639","112,150",0,"487,901","1,305,690",0,"1,305,690"
8-Mar-19,"-18,635",0,0,0,0,-653,"1,094","-21,180",0,"2,253",0,0,-150,"4,267","-5,296",0,"-17,606","-18,635",0,"-18,635","709,906","106,854",0,"470,295","1,287,055",0,"1,287,055"
11-Mar-19,"-32,178",0,0,0,0,"-1,062",0,"-32,557",0,"2,282",0,0,-842,"2,870","-3,618",0,"-31,430","-32,178",0,"-32,178","712,776","103,236",0,"438,865","1,254,877",0,"1,254,877"
12-Mar-19,"2,233",0,0,0,0,-30,0,-627,-3,"2,982",0,0,-88,"-4,389","3,248",0,"3,374","2,233",0,"2,233","708,387","106,484",0,"442,239","1,257,110",0,"1,257,110"
13-Mar-19,"1,941",0,0,0,0,-136,0,-25,0,"1,925",0,0,176,"-3,490","1,265",0,"4,166","1,941",0,"1,941","704,897","107,749",0,"446,405","1,259,051",0,"1,259,051"
14-Mar-19,"23,282",0,0,0,0,-157,-13,"21,195",0,"2,198",0,0,59,"-2,762",892,0,"25,152","23,282",0,"23,282","702,135","108,641",0,"471,557","1,282,333",0,"1,282,333"
15-Mar-19,"3,207",0,0,0,0,-6,-196,"1,539",0,"2,264",0,0,-394,"-1,284","-1,156",0,"5,647","3,207",0,"3,207","700,851","107,485",0,"477,204","1,285,540",0,"1,285,540"
18-Mar-19,"-2,917",0,0,0,0,-211,209,"-4,413",0,"2,109",0,0,-610,"-3,753","1,177",0,-341,"-2,917",0,"-2,917","697,098","108,662",0,"476,863","1,282,623",0,"1,282,623"
19-Mar-19,"-7,428",0,0,0,0,219,-912,"-8,955",0,"2,355",0,0,-135,"-4,574","1,883",0,"-4,737","-7,428",0,"-7,428","692,524","110,545",0,"472,126","1,275,195",0,"1,275,195"
20-Mar-19,"-5,550",0,0,0,0,224,803,"-8,913",0,"2,414",0,0,-78,"-2,090",-650,0,"-2,810","-5,550",0,"-5,550","690,435","109,895",0,"469,316","1,269,645",0,"1,269,645"
21-Mar-19,"13,942",0,0,0,0,19,"-3,025","14,603",0,"2,439",0,0,-95,304,"-3,141",0,"16,779","13,942",0,"13,942","690,739","106,754",0,"486,095","1,283,588",0,"1,283,588"
22-Mar-19,540,0,0,0,0,79,"3,120","-4,987",0,"2,479",0,0,-151,321,"-2,463",0,"2,682",540,0,540,"691,060","104,291",0,"488,776","1,284,127",0,"1,284,127"
25-Mar-19,"8,282",0,0,0,0,-121,-996,"7,075",0,"2,298",0,0,26,-463,-336,0,"9,080","8,282",0,"8,282","690,597","103,955",0,"497,857","1,292,409",0,"1,292,409"
26-Mar-19,"22,806",0,0,0,0,148,905,"18,508",0,"2,532",0,0,712,"-2,357","2,869",0,"22,294","22,806",0,"22,806","688,240","106,824",0,"520,151","1,315,215",0,"1,315,215"
27-Mar-19,"11,836",0,0,0,0,26,106,"9,041",0,"2,583",0,0,80,98,"3,290",0,"8,449","11,836",0,"11,836","688,338","110,114",0,"528,599","1,327,051",0,"1,327,051"
28-Mar-19,"4,625",0,0,0,0,23,-59,"1,861",0,"2,335",0,0,464,"2,641",296,0,"1,688","4,625",0,"4,625","690,979","110,410",0,"530,287","1,331,676",0,"1,331,676"
29-Mar-19,"19,845",0,0,0,0,-723,"-27,145","44,416",0,"2,651",0,0,646,"7,406","-3,800",0,"16,238","19,845",0,"19,845","698,385","106,610",0,"546,526","1,351,521",0,"1,351,521"
1-Apr-19,"10,642",0,0,0,0,491,"26,973","-18,990",0,"2,451",0,0,-284,"8,187","-5,039",0,"7,494","10,642",0,"10,642","706,572","101,571",0,"554,020","1,362,163",0,"1,362,163"
3-Apr-19,"-12,515",0,0,0,0,-46,"-3,937","-11,239",0,"2,759",0,0,-52,"2,265","2,173",0,"-16,953","-12,515",0,"-12,515","708,837","103,744",0,"537,067","1,349,648",0,"1,349,648"
4-Apr-19,"-2,613",0,0,0,0,-597,"3,961","-8,834",0,"2,955",0,0,-98,"1,677","1,023",0,"-5,313","-2,613",0,"-2,613","710,514","104,767",0,"531,754","1,347,035",0,"1,347,035"
5-Apr-19,"-28,344",0,0,0,0,656,92,"-32,000",0,"2,747",0,0,161,"6,394","-5,538",0,"-29,200","-28,344",0,"-28,344","716,908","99,229",0,"502,554","1,318,691",0,"1,318,691"
8-Apr-19,"-29,737",0,0,0,0,-21,-59,"-32,288",0,"3,043",0,0,-412,"6,605","-5,502",0,"-30,840","-29,737",0,"-29,737","723,513","93,727",0,"471,714","1,288,954",0,"1,288,954"
9-Apr-19,723,0,0,0,0,30,34,"-2,159",-3,"2,987",0,0,-165,"-3,531","4,378",0,-124,723,0,723,"719,982","98,105",0,"471,590","1,289,677",0,"1,289,677"
